"---","congress","chamber","icpsr","state_icpsr","district_code","state_abbrev","party_code","occupancy","last_means","bioname","bioguide_id","born","died","nominate_dim1","nominate_dim2","nominate_log_likelihood","nominate_geo_mean_probability","nominate_number_of_votes","nominate_number_of_errors","conditional","nokken_poole_dim1","nokken_poole_dim2"
NA,112,"House",20959,43,19,"FL",100,2,2,"DEUTCH, Theodore E. (Ted)","D000610",1966,NA,-0.401,-0.078,-165.48622,0.88598,1367,70,NA,-0.444,-0.041
NA,112,"House",21114,43,2,"FL",200,0,1,"SOUTHERLAND, Steve","S001186",1965,NA,0.56,0.063,-199.73375,0.87,1431,94,NA,0.588,-0.069
NA,112,"House",21115,43,5,"FL",200,0,1,"NUGENT, Richard","N000185",1951,NA,0.483,0.077,-200.55318,0.869,1424,87,NA,0.516,0.029
NA,112,"House",21116,43,8,"FL",200,0,1,"WEBSTER, Daniel A.","W000806",1949,NA,0.524,-0.076,-248.40439,0.8392,1417,97,NA,0.465,-0.004
NA,112,"House",21117,43,12,"FL",200,0,1,"ROSS, Dennis","R000593",1959,NA,0.531,0.099,-174.68567,0.88409,1418,69,NA,0.6,0.031
NA,112,"House",21118,43,17,"FL",100,0,1,"WILSON, Frederica","W000808",1942,NA,-0.476,-0.003,-159.36825,0.88529,1308,66,NA,-0.473,0.012
NA,112,"House",21119,43,22,"FL",200,0,1,"WEST, Allen","W000807",1961,NA,0.451,0.043,-249.34459,0.84,1430,111,NA,0.452,-0.051
NA,112,"House",21120,43,24,"FL",200,0,1,"ADAMS, Sandra (Sandy)","A000366",1956,NA,0.577,0.043,-188.15606,0.877,1434,87,NA,0.57,-0.075
NA,112,"House",21121,43,25,"FL",200,0,1,"RIVERA, David","R000590",1965,NA,0.257,0.349,-159.86694,0.893,1414,52,NA,0.254,0.367
NA,112,"House",29328,43,3,"FL",100,0,1,"BROWN, Corrine","B000911",1946,NA,-0.429,0.192,-217.51885,0.853,1369,78,NA,-0.447,0.268
NA,112,"House",29331,43,7,"FL",200,0,1,"MICA, John L.","M000689",1943,NA,0.453,0.137,-183.17067,0.879,1426,89,NA,0.503,0.127
NA,112,"House",29337,43,23,"FL",100,0,1,"HASTINGS, Alcee Lamar","H000324",1936,2021,-0.564,0.157,-210.14044,0.86226,1418,88,NA,-0.51,0.08
NA,112,"House",15431,44,5,"GA",100,0,1,"LEWIS, John R.","L000287",1940,2020,-0.589,-0.221,-152.649,0.89353,1356,72,NA,-0.552,-0.257
NA,112,"House",20319,44,11,"GA",200,0,1,"GINGREY, Phil","G000550",1942,NA,0.561,0.272,-189.47756,0.87,1364,76,NA,0.575,0.039
NA,112,"House",20321,44,13,"GA",100,0,1,"SCOTT, David","S001157",1945,NA,-0.305,0.165,-275.71606,0.82216,1408,99,NA,-0.351,0.132
NA,112,"House",20505,44,6,"GA",200,0,1,"PRICE, Tom","P000591",1954,NA,0.644,-0.073,-160.33757,0.89393,1430,62,NA,0.652,-0.051
NA,112,"House",20506,44,3,"GA",200,0,1,"WESTMORELAND, Lynn A.","W000796",1950,NA,0.672,0.189,-171.81261,0.886,1417,73,NA,0.655,0.102
NA,112,"House",20507,44,12,"GA",100,0,1,"BARROW, John","B001252",1955,NA,-0.119,0.46,-578.55384,0.668,1432,257,NA,-0.184,0.681
NA,112,"House",20712,44,4,"GA",100,0,1,"JOHNSON, Hank","J000288",1954,NA,-0.479,-0.052,-186.34568,0.8723,1364,82,NA,-0.486,0.072
NA,112,"House",20753,44,10,"GA",200,0,1,"BROUN, Paul C., Jr.","B001262",1946,NA,0.913,-0.408,-192.64579,0.87,1378,85,NA,0.903,-0.328
NA,112,"House",20962,44,9,"GA",200,0,1,"GRAVES, Tom","G000560",1970,NA,0.716,-0.002,-170.88658,0.88707,1426,74,NA,0.856,-0.234
NA,112,"House",21122,44,7,"GA",200,0,1,"WOODALL, Rob","W000810",1970,NA,0.593,-0.173,-265.08819,0.82971,1420,110,NA,0.687,-0.274
NA,112,"House",21123,44,8,"GA",200,0,1,"SCOTT, Austin","S001189",1969,NA,0.539,0.36,-195.20873,0.87122,1416,77,NA,0.605,0.098
NA,112,"House",29338,44,1,"GA",200,0,1,"KINGSTON, Jack","K000220",1955,NA,0.54,0.302,-273.24294,0.825,1423,114,NA,0.552,0.11
NA,112,"House",29339,44,2,"GA",100,0,1,"BISHOP, Sanford Dixon, Jr.","B000490",1947,NA,-0.289,0.447,-389.3865,0.75338,1375,178,NA,-0.282,0.564
NA,112,"House",20713,82,2,"HI",100,0,1,"HIRONO, Mazie","H001042",1947,NA,-0.512,-0.086,-153.19252,0.88594,1265,60,NA,-0.48,-0.091
NA,112,"House",21124,82,1,"HI",100,0,1,"HANABUSA, Colleen","H001050",1951,NA,-0.37,0.004,-199.88775,0.86895,1423,80,NA,-0.388,0.044
NA,112,"House",21125,63,1,"ID",200,0,1,"LABRADOR, Raúl R.","L000573",1967,NA,0.735,-0.571,-234.09711,0.84314,1372,106,NA,0.707,-0.442
NA,112,"House",29910,63,2,"ID",200,0,1,"SIMPSON, Michael K.","S001148",1950,NA,0.296,0.314,-215.6356,0.85911,1420,78,NA,0.266,0.27
NA,112,"House",15453,21,12,"IL",100,0,1,"COSTELLO, Jerry Francis","C000794",1949,NA,-0.317,0.657,-517.30164,0.681,1348,231,NA,-0.302,0.506
NA,112,"House",20116,21,15,"IL",200,0,1,"JOHNSON, Timothy V.","J000285",1946,2022,0.264,-0.52,-596.89026,0.644,1357,287,NA,0.398,-0.851
NA,112,"House",20508,21,3,"IL",100,0,1,"LIPINSKI, Daniel","L000563",1966,NA,-0.227,0.176,-458.62819,0.72283,1413,193,NA,-0.231,0.154
NA,112,"House",20715,21,6,"IL",200,0,1,"ROSKAM, Peter","R000580",1961,NA,0.429,0.018,-187.28112,0.87554,1409,74,NA,0.404,0.153
NA,112,"House",20914,21,18,"IL",200,0,1,"SCHOCK, Aaron","S001179",1981,NA,0.311,0.185,-221.02747,0.852,1375,97,NA,0.281,0.249
NA,112,"House",20954,21,5,"IL",100,0,1,"QUIGLEY, Mike","Q000023",1958,NA,-0.324,-0.224,-253.62297,0.83633,1419,95,NA,-0.304,-0.488
NA,112,"House",21126,21,8,"IL",200,0,1,"WALSH, Joe","W000811",1961,NA,0.708,-0.707,-246.91471,0.837,1390,103,NA,0.74,-0.636
NA,112,"House",21127,21,10,"IL",200,0,1,"DOLD, Robert","D000613",1969,NA,0.2,-0.199,-441.31963,0.732,1416,183,NA,0.212,-0.254
NA,112,"House",21128,21,11,"IL",200,0,1,"KINZINGER, Adam","K000378",1978,NA,0.234,0.382,-250.15834,0.83764,1412,98,NA,0.295,0.254
NA,112,"House",21129,21,14,"IL",200,0,1,"HULTGREN, Randy","H001059",1966,NA,0.49,-0.034,-223.5623,0.85527,1430,96,NA,0.483,-0.106
NA,112,"House",21130,21,17,"IL",200,0,1,"SCHILLING, Bobby","S001182",1964,2021,0.364,0.009,-293.24931,0.812,1411,138,NA,0.369,-0.041
NA,112,"House",29346,21,1,"IL",100,0,1,"RUSH, Bobby L.","R000515",1946,NA,-0.479,-0.203,-201.72613,0.85586,1296,87,NA,-0.559,-0.046
NA,112,"House",29348,21,4,"IL",100,0,1,"GUTIÉRREZ, Luis V.","G000535",1953,NA,-0.487,-0.26,-205.45777,0.85484,1310,70,NA,-0.449,-0.434
NA,112,"House",29349,21,16,"IL",200,0,1,"MANZULLO, Donald A.","M001138",1944,NA,0.51,0,-242.3032,0.837,1362,95,NA,0.535,-0.143
NA,112,"House",29585,21,2,"IL",100,0,1,"JACKSON, Jesse L., Jr.","J000283",1965,NA,-0.538,-0.513,-118.4706,0.898,1096,54,NA,-0.582,-0.345
NA,112,"House",29717,21,7,"IL",100,0,1,"DAVIS, Danny K.","D000096",1941,NA,-0.487,-0.266,-209.11397,0.85571,1342,83,NA,-0.503,-0.121
NA,112,"House",29718,21,19,"IL",200,0,1,"SHIMKUS, John M.","S000364",1958,NA,0.375,0.154,-237.50276,0.84366,1397,108,NA,0.303,0.287
NA,112,"House",29911,21,9,"IL",100,0,1,"SCHAKOWSKY, Janice D.","S001145",1944,NA,-0.602,-0.289,-163.29506,0.89072,1411,74,NA,-0.655,-0.074
NA,112,"House",29912,21,13,"IL",200,0,1,"BIGGERT, Judy Borg","B001232",1937,NA,0.323,-0.372,-345.20194,0.784,1422,139,NA,0.238,-0.055
NA,112,"House",15014,22,5,"IN",200,0,1,"BURTON, Danny Lee","B001149",1938,NA,0.585,-0.026,-190.79715,0.864,1309,65,NA,0.616,-0.141
NA,112,"House",15124,22,1,"IN",100,0,1,"VISCLOSKY, Peter","V000108",1949,NA,-0.402,0.244,-372.91304,0.7644,1388,180,NA,-0.396,0.258
NA,112,"House",20117,22,6,"IN",200,0,1,"PENCE, Mike","P000587",1959,NA,0.655,0.088,-125.08277,0.911,1341,50,NA,0.621,0.181
NA,112,"House",20717,22,2,"IN",100,0,1,"DONNELLY, Joe","D000607",1955,NA,-0.119,0.435,-510.67428,0.68921,1372,243,NA,-0.178,0.563
NA,112,"House",20757,22,7,"IN",100,0,1,"CARSON, André","C001072",1974,NA,-0.434,0.023,-264.50452,0.82408,1367,103,NA,-0.411,0.078
NA,112,"House",21100,22,3,"IN",200,0,1,"STUTZMAN, Marlin","S001188",1976,NA,0.718,-0.082,-161.31107,0.89117,1400,66,NA,0.752,-0.113
NA,112,"House",21131,22,4,"IN",200,0,1,"ROKITA, Todd","R000592",1970,NA,0.602,-0.16,-157.86907,0.89146,1374,65,NA,0.63,-0.071
NA,112,"House",21132,22,8,"IN",200,0,1,"BUCSHON, Larry","B001275",1962,NA,0.38,0.385,-144.26094,0.90385,1427,56,NA,0.399,0.271
NA,112,"House",21133,22,9,"IN",200,0,1,"YOUNG, Todd","Y000064",1972,NA,0.442,-0.033,-194.10655,0.87257,1424,88,NA,0.543,0.075
NA,112,"House",20325,31,5,"IA",200,0,1,"KING, Steve","K000362",1949,NA,0.613,0.171,-304.40356,0.80345,1391,105,NA,0.511,0.224
NA,112,"House",20719,31,1,"IA",100,0,1,"BRALEY, Bruce","B001259",1957,NA,-0.31,-0.205,-232.61418,0.842,1357,90,NA,-0.317,-0.303
NA,112,"House",20720,31,2,"IA",100,0,1,"LOEBSACK, Dave","L000565",1952,NA,-0.276,-0.027,-313.94538,0.80001,1407,136,NA,-0.276,0.007
NA,112,"House",29522,31,4,"IA",200,0,1,"LATHAM, Thomas","L000111",1948,NA,0.302,0.308,-252.0941,0.838,1425,102,NA,0.25,0.338
NA,112,"House",29721,31,3,"IA",100,0,1,"BOSWELL, Leonard L.","B000652",1934,2018,-0.238,0.289,-478.95433,0.714,1424,219,NA,-0.252,0.271
NA,112,"House",20915,32,2,"KS",200,0,1,"JENKINS, Lynn","J000290",1963,NA,0.523,0.004,-156.7322,0.89416,1401,70,NA,0.558,0.142
NA,112,"House",21134,32,1,"KS",200,0,1,"HUELSKAMP, Tim","H001057",1968,NA,0.744,-0.466,-244.9664,0.843,1431,104,NA,0.708,-0.285
NA,112,"House",21135,32,3,"KS",200,0,1,"YODER, Kevin","Y000063",1976,NA,0.558,0.03,-198.90028,0.87006,1429,96,NA,0.59,0.022
NA,112,"House",21136,32,4,"KS",200,0,1,"POMPEO, Mike","P000602",1963,NA,0.66,0.164,-120.11222,0.91938,1429,44,NA,0.689,0.171
NA,112,"House",14854,51,5,"KY",200,0,1,"ROGERS, Harold Dallas (Hal)","R000395",1937,NA,0.334,0.156,-165.51148,0.88998,1420,63,NA,0.287,0.601
NA,112,"House",20326,51,6,"KY",100,0,1,"CHANDLER, A. B. (Ben)","C001058",1959,NA,-0.232,0.516,-470.2733,0.716,1407,236,NA,-0.2,0.434
NA,112,"House",20511,51,4,"KY",200,1,1,"DAVIS, Geoffrey C. (Geoff)","D000603",1958,NA,0.398,0.412,-200.34493,0.86,1324,85,NA,0.337,0.243
NA,112,"House",20723,51,3,"KY",100,0,1,"YARMUTH, John","Y000062",1947,NA,-0.378,-0.275,-159.48906,0.89145,1388,61,NA,-0.396,-0.214
NA,112,"House",20916,51,2,"KY",200,0,1,"GUTHRIE, Brett","G000558",1964,NA,0.427,0.273,-154.16102,0.8974,1424,57,NA,0.394,0.188
NA,112,"House",29525,51,1,"KY",200,0,1,"WHITFIELD, Wayne Edward (Ed)","W000413",1943,NA,0.303,0.182,-213.52618,0.858,1398,84,NA,0.312,0.125
NA,112,"House",31102,51,4,"KY",200,2,2,"MASSIE, Thomas","M001184",1971,NA,0.658,-0.753,-14.03836,0.61626,29,8,NA,0.895,-0.447
NA,112,"House",20514,45,7,"LA",200,0,1,"BOUSTANY, Charles W.","B001255",1956,NA,0.392,0.308,-194.27829,0.871,1407,81,NA,0.471,0.207
NA,112,"House",20759,45,1,"LA",200,0,1,"SCALISE, Steve","S001176",1965,NA,0.559,0.163,-158.95775,0.89395,1418,55,NA,0.593,0.174
NA,112,"House",20918,45,4,"LA",200,0,1,"FLEMING, John","F000456",1951,NA,0.59,0.022,-153.34173,0.898,1426,57,NA,0.621,0.101
NA,112,"House",20919,45,6,"LA",200,0,1,"CASSIDY, Bill","C001075",1957,NA,0.462,-0.05,-225.75982,0.85137,1403,89,NA,0.455,-0.021
NA,112,"House",21137,45,2,"LA",100,0,1,"RICHMOND, Cedric","R000588",1973,NA,-0.486,0.332,-284.38181,0.81438,1385,117,NA,-0.469,0.299
NA,112,"House",21138,45,3,"LA",200,0,1,"LANDRY, Jeff","L000574",1970,NA,0.614,-0.112,-201.59879,0.861,1348,88,NA,0.61,-0.171
NA,112,"House",90327,45,5,"LA",200,0,1,"ALEXANDER, Rodney","A000361",1946,NA,0.331,0.408,-156.77595,0.894,1400,69,NA,0.29,0.364
NA,112,"House",20328,2,2,"ME",100,0,1,"MICHAUD, Michael H.","M001149",1955,NA,-0.283,-0.071,-403.33004,0.754,1426,173,NA,-0.236,-0.187
NA,112,"House",20920,2,1,"ME",100,0,1,"PINGREE, Chellie","P000597",1955,NA,-0.423,-0.364,-177.50882,0.88044,1394,71,NA,-0.434,-0.377
NA,112,"House",14873,52,5,"MD",100,0,1,"HOYER, Steny Hamilton","H000874",1939,NA,-0.381,0.124,-219.42743,0.8526,1376,85,NA,-0.41,0.152
NA,112,"House",20329,52,2,"MD",100,0,1,"RUPPERSBERGER, C. A. Dutch","R000576",1946,NA,-0.299,0.12,-291.17898,0.80953,1378,103,NA,-0.311,0.163
NA,112,"House",20330,52,8,"MD",100,0,1,"VAN HOLLEN, Christopher","V000128",1959,NA,-0.399,-0.228,-178.78643,0.88067,1407,79,NA,-0.39,-0.081
NA,112,"House",20724,52,3,"MD",100,0,1,"SARBANES, John","S001168",1962,NA,-0.466,-0.078,-168.1822,0.88882,1427,91,NA,-0.476,-0.053
NA,112,"House",20763,52,4,"MD",100,0,1,"EDWARDS, Donna F.","E000290",1958,NA,-0.562,-0.294,-172.40265,0.886,1418,74,NA,-0.56,-0.256
NA,112,"House",21139,52,1,"MD",200,0,1,"HARRIS, Andy","H001052",1957,NA,0.675,-0.376,-434.09448,0.73724,1424,160,NA,0.534,-0.383
NA,112,"House",29356,52,6,"MD",200,0,1,"BARTLETT, Roscoe Gardner","B000208",1926,NA,0.493,-0.091,-390.64968,0.757,1404,149,NA,0.424,-0.287
NA,112,"House",29587,52,7,"MD",100,0,1,"CUMMINGS, Elijah Eugene","C000984",1951,2019,-0.438,-0.148,-186.52182,0.87593,1408,84,NA,-0.495,-0.057
NA,112,"House",14435,3,7,"MA",100,0,1,"MARKEY, Edward John","M000133",1946,NA,-0.517,-0.47,-139.26587,0.90505,1396,63,NA,-0.535,-0.399
NA,112,"House",14824,3,4,"MA",100,0,1,"FRANK, Barney","F000339",1940,NA,-0.499,-0.534,-224.92067,0.85,1382,73,NA,-0.407,-0.532
NA,112,"House",15616,3,2,"MA",100,0,1,"NEAL, Richard Edmund","N000015",1949,NA,-0.417,-0.105,-145.44231,0.89626,1328,56,NA,-0.438,-0.257
NA,112,"House",20119,3,9,"MA",100,0,1,"LYNCH, Stephen F.","L000562",1955,NA,-0.342,0.047,-332.25958,0.78966,1407,146,NA,-0.339,-0.056
NA,112,"House",20754,3,5,"MA",100,0,1,"TSONGAS, Nicola S. (Niki)","T000465",1946,NA,-0.396,-0.199,-183.33596,0.87517,1375,79,NA,-0.353,-0.214
NA,112,"House",21140,3,10,"MA",100,0,1,"KEATING, William R.","K000375",1952,NA,-0.329,-0.1,-239.21552,0.84304,1401,116,NA,-0.345,-0.238
NA,112,"House",29123,3,1,"MA",100,0,1,"OLVER, John Walter","O000085",1936,2023,-0.577,-0.207,-147.69865,0.892,1295,63,NA,-0.601,-0.257
NA,112,"House",29729,3,3,"MA",100,0,1,"McGOVERN, James P.","M000312",1959,NA,-0.538,-0.351,-143.32372,0.90438,1426,73,NA,-0.507,-0.464
NA,112,"House",29730,3,6,"MA",100,0,1,"TIERNEY, John F.","T000266",1951,NA,-0.488,-0.433,-165.07451,0.889,1402,71,NA,-0.455,-0.363
NA,112,"House",29919,3,8,"MA",100,0,1,"CAPUANO, Michael Everett","C001037",1952,NA,-0.58,-0.082,-178.18955,0.88065,1402,87,NA,-0.562,-0.251
NA,112,"House",2605,23,15,"MI",100,0,1,"DINGELL, John David, Jr.","D000355",1926,2019,-0.448,0.313,-249.71431,0.835,1384,113,NA,-0.431,0.313
NA,112,"House",10713,23,14,"MI",100,0,1,"CONYERS, John, Jr.","C000714",1929,2019,-0.658,-0.512,-201.91859,0.86231,1363,81,NA,-0.569,-0.424
NA,112,"House",14430,23,5,"MI",100,0,1,"KILDEE, Dale Edward","K000172",1929,2021,-0.385,0.011,-202.06503,0.868,1423,64,NA,-0.466,0.194
NA,112,"House",15033,23,12,"MI",100,0,1,"LEVIN, Sander Martin","L000263",1931,NA,-0.379,-0.091,-176.43372,0.884,1431,67,NA,-0.388,0.015
NA,112,"House",15446,23,6,"MI",200,0,1,"UPTON, Frederick Stephen","U000031",1953,NA,0.32,-0.355,-295.94787,0.81352,1434,104,NA,0.408,-0.272
NA,112,"House",20120,23,8,"MI",200,0,1,"ROGERS, Mike","R000572",1963,NA,0.4,0.098,-170.54424,0.887,1418,64,NA,0.426,0.223
NA,112,"House",20331,23,10,"MI",200,0,1,"MILLER, Candice S.","M001150",1954,NA,0.343,-0.001,-282.56851,0.821,1432,121,NA,0.435,-0.232
NA,112,"House",20332,23,11,"MI",200,1,1,"McCOTTER, Thaddeus George","M001147",1965,NA,0.335,0.012,-255.47863,0.809,1206,113,NA,0.36,0.003
NA,112,"House",20725,23,7,"MI",200,0,1,"WALBERG, Tim","W000798",1951,NA,0.498,0.165,-209.10752,0.86325,1422,94,NA,0.569,-0.042
NA,112,"House",20923,23,9,"MI",100,0,1,"PETERS, Gary C.","P000595",1958,NA,-0.251,-0.179,-376.79017,0.76182,1385,165,NA,-0.271,-0.264
NA,112,"House",21141,23,1,"MI",200,0,1,"BENISHEK, Dan","B001271",1952,2021,0.491,-0.15,-274.7757,0.825,1426,131,NA,0.592,-0.367
NA,112,"House",21142,23,2,"MI",200,0,1,"HUIZENGA, Bill","H001058",1969,NA,0.53,0.055,-220.53532,0.85512,1409,98,NA,0.651,-0.229
NA,112,"House",21143,23,3,"MI",200,0,1,"AMASH, Justin","A000367",1980,NA,0.654,-0.757,-442.64186,0.72794,1394,216,NA,0.821,-0.571
NA,112,"House",21145,23,13,"MI",100,0,1,"CLARKE, Hansen","C001085",1957,NA,-0.478,-0.192,-153.9563,0.898,1424,66,NA,-0.469,-0.221
NA,112,"House",29124,23,4,"MI",200,0,1,"CAMP, David Lee","C000071",1953,NA,0.385,-0.048,-202.67203,0.867,1421,77,NA,0.393,0.001
NA,112,"House",31100,23,11,"MI",100,2,2,"CURSON, David Alan","C001089",1948,2024,-0.409,0.81,-3.95402,0.873,29,2,NA,-0.416,0.83
NA,112,"House",20122,33,4,"MN",100,0,1,"MCCOLLUM, Betty","M001143",1954,NA,-0.419,-0.183,-182.6103,0.87409,1357,74,NA,-0.425,-0.143
NA,112,"House",20333,33,2,"MN",200,0,1,"KLINE, John","K000363",1947,NA,0.49,0.154,-146.37568,0.903,1433,43,NA,0.511,0.241
